date,dategroup,time,hive,,solar radiation(1min mean)(1/2hr),solar radiation (mean)(6:00~16:00),wind speed(1min mean)(1/2hr),temperature(1min mean)(1/2hr),precipitation(mm)(1min mean)(1/2hr),outdoor temperature,indoor temperature (top),indoor temperature (mid),heat up,heating level,weather,opening,note,weight of pollen (g),weight of pollen (1hr),number of bees,average weight of pollen (mg),outlier,remove16,number of pollen,size of pollen,,,,,??????,weight_r,number_r,weight_1,number_1,weight_2,number_2,weight_3,number_3,weight_4,number_4,weight_5,number_5,weight_6,number_6,weight_7,number_7,weight_8,number_8,weight_9,number_9,weight_10,number_10,weight_11,number_11,weight_12,number_12,weight_13,number_13,weight_14,number_14,weight_15,number_15,weight_16,number_16,weight_17,number_17,weight_18,number_18,weight_19,number_19,weight_20,number_20,weight_21,number_21,weight_22,number_22,weight_23,number_23,weight_24,number_24,weight_25,number_25,weight_26,number_26,weight_27,number_27,weight_28,number_28,weight_29,number_29,weight_30,number_30,weight_31,number_31,weight_32,number_32,weight_33,number_33,weight_34,number_34,weight_35,number_35,weight_36,number_36,weight_37,number_37,weight_38,number_38,weight_39,number_39,weight_40,number_40,weight_41,number_41,weight_42,number_42,weight_43,number_43,weight_44,number_44,weight_45,number_45,weight_46,number_46,weight_47,number_47,weight_48,number_48,weight_49,number_49,weight_50,number_50,weight_51,number_51,weight_52,number_52,weight_53,number_53,weight_54,number_54,weight_56,number_56,weight_57,number_57,weight_58,number_58,weight_60,number_60,weight_61,number_61,weight_62,number_62,weight_63,number_63,weight_64,number_64,weight_66,number_66,weight_67,number_67,weight_68,number_68,weight_69,number_69,weight_70,number_70,weight_71,number_71,weight_72,number_72,weight_73,number_73,weight_74,number_74,weight_75,number_75
2020/10/26,3,07:00,B,,10.88,26.16,0.79,24.21,0,,,,0,,sunny,,,0.6377,0.76524,6625,0.11551141,,,,,,1.7759,1.1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,3,08:00,A,,24.29,26.16,0.97,26.37,0,,,,1,high,sunny,,,0.5973,0.71676,8287,0.08649001,,,,,,1.7031,1.1058,,,0.1269,45,,,,,,,,,,,,,,,,,,,0.0228,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0877,20,0.0066,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0064,3,0.0224,4,0.1097,22,0.0048,2,,,0.1451,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,3,08:00,B,,24.29,26.16,0.97,26.37,0,,,,0,,sunny,,,0.3778,0.45336,6625,0.06843376,,,,,,1.5062,1.1284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,3,09:00,A,,32.58,26.16,1.47,26.97,0,,,,1,high,sunny,,,0.5354,0.64248,8287,0.07752679,,,,,,1.64,1.1046,,,0.089,31,,,,,,,,,,,,,,,,,,,0.042,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0503,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0495,8,0.0968,18,0.0263,7,,,0.1433,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,3,09:00,B,,32.58,26.16,1.47,26.97,0,,,,0,,sunny,,,0.3242,0.38904,6625,0.05872479,,,,,,1.4379,1.1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,3,10:00,A,,37.36,26.16,1.53,27.78,0,,,,1,high,sunny,battery/feeding,,1.2174,0.66403636,8287,0.08012795,,,,,,2.3119,1.0945,,,0.1114,33,,,,,,,,,,,,,,,,,,,0.0552,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1002,28,0.0293,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2917,46,0.1434,32,0.0116,4,,,0.4025,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,3,10:00,B,,37.36,26.16,1.53,27.78,0,,,,0,,sunny,feeding,,0.759,0.414,6625,0.06249245,,,,,,1.8711,1.1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,3,12:00,A,,37.94,26.16,1.36,28.57,0,,,,1,high,sunny,,,0.7672,0.41847273,8287,0.05049627,,,,,,1.8733,1.1061,,,0.0114,2,,,,,,,,,,,,,,,,,,,0.0537,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0361,11,0.0042,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0045,2,0.2435,45,0.017,4,0.0135,5,,,0.364,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,3,12:00,B,,37.94,26.16,1.36,28.57,0,,,,0,,sunny,,,0.3953,0.21561818,6625,0.03254712,,,,,,1.5239,1.1286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,3,14:00,A,,20.54,26.16,1.5,27.15,0,,,,1,high,sunny,,,0.207,0.11290909,8287,0.01362452,,,,,,1.3209,1.1139,,,,,,,,,,,,,,,,,,,,,,,0.0709,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0255,4,,,,,,,0.1025,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,3,14:00,B,,20.54,26.16,1.5,27.15,0,,,,0,,sunny,battery,,0.0858,0.0468,6625,0.00706436,,,,,,1.1803,1.0945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,3,16:00,A,,,,,,,,,,0,,sunny,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,3,16:00,B,,,,,,,,,,1,high,sunny,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/27,4,06:00,A,,1.03,15.57,0.88,23.35,0,,,,0,,sunny,,,0.5719,0.68628,8131,0.08439875,,,,,,1.7104,1.1385,,,0.074,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0184,4,,,,,,,,,,,,,,,0.0359,7,0.0838,17,,,,,,,,,0.0098,3,,,,,,,,,,,,,,,,,,,,,0.003,1,,,,,0.0394,10,0.0829,14,,,0.0182,3,,,,,0.0642,29,,,0.0609,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/27,4,06:00,B,,1.03,15.57,0.88,23.35,0,,,,1,high,sunny,battery,,0.4159,0.49908,6677,0.07475062,,,,,,1.5104,1.0945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/27,4,07:00,A,,10.26,15.57,1.05,24.63,0,,,,0,,sunny,,,0.4124,0.49488,8131,0.06086037,,,,,,1.5073,1.0949,,,0.0577,11,,,,,,,,,,,,,,,,,,,0.0042,2,,,,,,,,,,,,,,,,,,,,,0.006,1,,,,,,,,,,,,,,,0.0419,8,,,,,,,,,,,0.0075,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0261,6,0.1568,24,,,0.0024,1,,,0.0043,1,0.073,34,,,0.0039,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/27,4,07:00,B,,10.26,15.57,1.05,24.63,0,,,,1,high,sunny,,,0.1095,0.1314,6677,0.01968068,,,,,,1.2154,1.1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/27,4,08:00,A,,10.78,15.57,1.18,25.46,0,,,,0,,cloudy,,,0.209,0.2508,8131,0.0308434,,,,,,1.3346,1.1256,,,0.0044,1,,,,,,,,,,,,,,,,,,,0.0194,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0188,4,,,,,,,0.0046,2,,,0.0089,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0835,14,,,,,,,,,0.0467,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/27,4,08:00,B,,10.78,15.57,1.18,25.46,0,,,,1,high,cloudy,,,0.0609,0.07308,6677,0.01094569,,,,,,1.1849,1.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/27,4,09:00,A,,16.59,15.57,1.18,25.97,0,,,,0,,cloudy,,,0.1446,0.17352,8131,0.0213395,,,,,,1.2493,1.1047,,,0.0017,1,,,,,,,,,,,,,,,,,,,0.0226,6,,,,,,,,,,,,,,,,,,,,,0.0063,1,,,,,,,,,,,,,,,,,,,,,,,0.0064,2,,,0.0219,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0456,6,,,,,,,,,0.0331,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/27,4,09:00,B,,16.59,15.57,1.18,25.97,0,,,,1,high,cloudy,,,0.0084,0.01008,6677,0.00150975,,,,,,1.1338,1.1254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/27,4,10:00,A,,28.72,15.57,1.4,26.81,0,,,,0,,overcast,,,0.6746,0.36796364,8131,0.04525219,,,,,,1.6479,0.9733,,,0.2085,41,,,,,,,,,,,,,,,,,,,0.0644,18,,,,,,,,,,,,,,,,,,,,,0.0089,2,,,,,,,,,,,,,,,0.002,1,,,,,,,,,,,0.0339,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2412,41,,,,,,,0.0176,4,0.0233,11,0.0132,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/27,4,10:00,B,,28.72,15.57,1.4,26.81,0,,,,1,high,overcast,,,0.1054,0.05749091,6677,0.00861081,,,,,,1.0742,0.9688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/27,4,12:00,A,,22.41,15.57,1.28,27.24,0,,,,0,,cloudy,,,0.6049,0.32994545,8131,0.04057671,,,,,,1.7192,1.1143,,,0.0313,9,,,,,,,,,,,,,,,,,,,0.057,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2731,41,,,,,,,0.1654,36,0.0137,5,0.0316,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/27,4,12:00,B,,22.41,15.57,1.28,27.24,0,,,,1,high,cloudy,,,0.0827,0.04510909,6677,0.0067563,,,,,,1.212,1.1293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/27,4,14:00,A,,8.33,15.57,1.11,26.52,0,,,,0,,cloudy,,,0.3872,0.2112,8131,0.02597339,,,,,,1.5123,1.1251,,,,,,,,,,,,,,,,,,,,,,,0.0185,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2328,43,,,,,,,0.1198,28,0.0024,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/27,4,14:00,B,,8.33,15.57,1.11,26.52,0,,,,1,high,cloudy,,,0.091,0.04963636,6677,0.00743438,,,,,,1.202,1.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/27,4,16:00,A,,,,,,,,,,1,high,overcast,battery,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/27,4,16:00,B,,,,,,,,,,0,,overcast,battery,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/28,4,06:00,A,,1.11,14.21,0.72,24.35,0,,,,1,high,cloudy,battery,,0.8619,1.03428,7976,0.12968053,,,,,,1.9975,1.1356,,,0.0317,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0055,2,,,,,,,,,,,,,,,,,0.0074,3,,,,,,,,,,,0.0162,3,0.021,4,,,,,,,,,,,,,,,,,,,,,,,0.106,25,0.2661,55,,,0.033,5,,,,,0.0943,40,0.0176,3,0.1129,24,,,,,0.0077,2,,,,,,,,,0.0305,7,,,,,,,,,,,,,,
2020/10/28,4,06:00,B,,1.11,14.21,0.72,24.35,0,,,,0,,cloudy,,,0.3866,0.46392,6728,0.06894953,,,,,,1.5011,1.1145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/28,4,07:00,A,,9.02,14.21,0.92,25.35,0,,,,1,high,sunny,,,0.6071,0.72852,7976,0.0913436,,,,,,1.7207,1.1136,,,0.0078,3,,,,,,,,,,,,,,,,,,,0.0008,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,2,,,,,,,,,,,,,,,,,,,,,,,0.0286,8,0.3734,68,,,,,,,0.0046,1,0.071,32,0.0387,6,0.0018,1,,,,,0.0031,1,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/28,4,07:00,B,,9.02,14.21,0.92,25.35,0,,,,0,,sunny,,,0.1518,0.18216,6728,0.0270733,,,,,,1.2708,1.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/28,4,08:00,A,,23.3,14.21,1.21,27.06,0,,,,1,high,sunny,,,0.2535,0.3042,7976,0.03814133,,,,,,1.3787,1.1252,,,0.0061,1,,,,,,,,,,,,,,,,,,,0.0087,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006,1,0.1637,31,,,,,,,,,0.0455,17,,,,,,,,,,,,,,,,,,,0.0013,1,,,,,,,,,,,,,,
2020/10/28,4,08:00,B,,23.3,14.21,1.21,27.06,0,,,,0,,sunny,,,0.0277,0.03324,6728,0.00494025,,,,,,1.1335,1.1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/28,4,09:00,A,,15.6,14.21,1.18,26.71,0,,,,1,high,sunny,,,0.2176,0.26112,7976,0.03273986,,,,,,1.3153,1.0977,,,0.0156,3,,,,,,,,,,,,,,,,,,,0.0069,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069,2,0.1386,25,,,,,,,0,1,0.0244,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016,1
2020/10/28,4,09:00,B,,15.6,14.21,1.18,26.71,0,,,,0,,sunny,,,0.0031,0.00372,6728,0.00055288,,,,,,1.1154,1.1123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/28,4,10:00,A,,14.93,14.21,1.28,26.62,0,28.62,36,,1,high,cloudy,ibutton/battery,,0.7399,0.40358182,7976,0.05060206,,,,,,1.854,1.1141,,,0.0325,7,,,,,,,,,,,,,,,,,,,0.0185,9,,,,,,,,,,,,,,,,,,,,,0.0065,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0497,12,0.2417,48,,,,,,,0.0024,1,0.0198,8,,,,,,,,,,,,,,,,,,,0.3013,57,,,,,,,,,,,,,,
2020/10/28,4,10:00,B,,14.93,14.21,1.28,26.62,0,28.99,32.95,,0,,cloudy,ibutton/feeding,,0.0449,0.02449091,6728,0.00363993,,,,,,1.1427,1.0978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/28,4,12:00,A,,22.13,14.21,1.19,27.39,0,29.17,36.42,,1,high,cloudy,,,0.4215,0.22990909,7976,0.02882656,,,,,,1.5358,1.1143,,,0.0138,3,,,,,,,,,,,,,,,,,,,0.0512,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0049,3,0.2241,41,,,,,,,0.0396,10,0.0045,3,,,,,,,,,,,,,,,,,,,0.051,11,,,,,,,,,,,0.0042,1,,
2020/10/28,4,12:00,B,,22.13,14.21,1.19,27.39,0,29.35,33.72,,0,,cloudy,,,0.122,0.06654545,6728,0.00989023,,,,,,1.2419,1.1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/28,4,14:00,A,,8.62,14.21,1.12,26.53,0,28.03,36.1,,1,high,cloudy,,,0.1592,0.08683636,7976,0.01088775,,,,,,1.2711,1.1119,,,,,,,,,,,,,,,,,,,,,,,0.011,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,4,0.0515,13,,,,,,,0.0649,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,3,,
2020/10/28,4,14:00,B,,8.62,14.21,1.12,26.53,0,28.21,34.43,,0,,cloudy,,??,0.3015,0.16445455,6728,0.02444185,,,,,,1.2693,0.9678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/28,4,16:00,A,,,,,,,,,,0,,cloudy,battery,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/28,4,16:00,B,,,,,,,,,,1,high,cloudy,battery,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/29,,06:00,A,,1.27,7.86,0.97,23.76,0,24.65,29.74,,0,,overcast,,,0.9939,1.19268,7820,0.15252052,,,,,,2.0997,1.1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/29,,06:00,B,,1.27,7.86,0.97,23.76,0,24.8,30.83,,1,high,overcast,battery,,0.3757,0.45084,6780,0.06649361,,,,,,1.4999,1.1242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/29,,07:00,A,,2.96,7.86,0.94,23.93,0,25.1,30.55,,0,,overcast,,,0.5799,0.69588,7820,0.08898949,,,,,,1.6989,1.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/29,,07:00,B,,2.96,7.86,0.94,23.93,0,25.6,32.65,,1,high,overcast,,,0.1045,0.1254,6780,0.01849503,,,,,,1.2422,1.1377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/29,,08:00,A,,9.44,7.86,1,24.51,0,26.35,31.25,,0,,overcast,,,0.495,0.594,7820,0.07596102,,,,,,1.608,1.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/29,,08:00,B,,9.44,7.86,1,24.51,0,26.95,33.35,,1,high,overcast,,,0.0584,0.07008,6780,0.01033598,,,,,,1.1669,1.1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/29,,09:00,A,,12.99,7.86,1.12,25,0,27.15,32.55,,0,,overcast,,,0.3575,0.429,7820,0.05486074,,,,,,1.4715,1.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/29,,09:00,B,,12.99,7.86,1.12,25,0,27.7,34.33,,1,high,overcast,,,0.0282,0.03384,6780,0.004991,,,,,,1.1569,1.1287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/29,,10:00,A,,8.23,7.86,1.14,24.48,0,26.46,32.08,,0,,overcast,,,1.0063,0.54889091,7820,0.07019245,,,,,,2.1122,1.1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
